id,word,probability
309,begin,0.9989371498617242
310,royal,0.9989366179645747
311,clean,0.9989360858015237
312,bible,0.9989355533724388
313,suite,0.9989350206771872
314,vegas,0.9989344877156362
315,chris,0.998933954487653
316,piece,0.9989334209931043
317,sheet,0.9989328872318576
318,seven,0.9989323532037797
319,older,0.9989318189087376
320,cells,0.9989312843465977
321,looks,0.9989307495172274
322,calls,0.9989302144204929
323,whose,0.9989296790562608
324,naked,0.9989291434243982
325,lives,0.9989286075247712
326,stone,0.9989280713572463
327,tests,0.9989275349216896
328,buyer,0.998926998217968
329,steve,0.9989264612459472
330,label,0.9989259240054936
331,scott,0.9989253864964733
332,canon,0.9989248487187522
333,waste,0.9989243106721964
334,chair,0.998923772356672
335,phase,0.9989232337720442
336,motor,0.9989226949181793
337,shirt,0.9989221557949428
338,crime,0.9989216164022005
339,count,0.9989210767398178
340,claim,0.9989205368076602
341,patch,0.998919996605593
342,santa,0.9989194561334821
343,alone,0.9989189153911925
344,jones,0.9989183743785891
345,saint,0.9989178330955375
346,drugs,0.9989172915419027
347,joint,0.9989167497175495
348,fresh,0.9989162076223432
349,dates,0.9989156652561484
350,upper,0.9989151226188301
351,prime,0.9989145797102531
352,limit,0.9989140365302821
353,began,0.9989134930787814
354,louis,0.9989129493556161
355,steps,0.9989124053606504
356,shops,0.9989118610937485
357,creek,0.9989113165547753
358,urban,0.9989107717435944
359,tours,0.9989102266600709
360,labor,0.9989096813040682
361,admin,0.9989091356754507
362,heavy,0.9989085897740824
363,solid,0.9989080435998271
364,theme,0.9989074971525489
365,porno,0.9989069504321118
366,touch,0.998906403438379
367,goals,0.9989058561712145
368,serve,0.9989053086304821
369,magic,0.9989047608160451
370,mount,0.9989042127277671
371,smart,0.9989036643655114
372,latin,0.9989031157291413
373,avoid,0.9989025668185201
374,birth,0.9989020176335112
375,virus,0.9989014681739776
376,abuse,0.9989009184397826
377,facts,0.9989003684307887
378,faith,0.9988998181468591
379,chain,0.9988992675878571
380,moved,0.9988987167536448
381,reach,0.9988981656440853
382,sorry,0.9988976142590412
383,gamma,0.9988970625983752
384,truth,0.9988965106619497
385,films,0.9988959584496273
386,owned,0.9988954059612701
387,draft,0.9988948531967409
388,chart,0.9988943001559014
389,jesus,0.9988937468386142
390,clubs,0.9988931932447414
391,equal,0.9988926393741445
392,codes,0.9988920852266863
393,kinds,0.9988915308022281
394,teams,0.9988909761006323
395,funny,0.9988904211217602
396,tried,0.9988898658654735
397,named,0.9988893103316341
398,laser,0.9988887545201035
399,harry,0.9988881984307431
400,taxes,0.9988876420634145
401,mouse,0.9988870854179788
402,brain,0.9988865284942975
403,dream,0.998885971292232
404,false,0.9988854138116431
405,falls,0.9988848560523921
406,stats,0.9988842980143398
407,carry,0.9988837396973475
408,hello,0.9988831811012757
409,clips,0.9988826222259856
410,brief,0.9988820630713375
411,ended,0.9988815036371925
412,eight,0.998880943923411
413,wants,0.9988803839298535
414,alert,0.9988798236563806
415,queen,0.9988792631028526
416,sweet,0.9988787022691297
417,diego,0.9988781411550726
418,truck,0.9988775797605409
419,votes,0.9988770180853952
420,ocean,0.9988764561294955
421,signs,0.9988758938927015
422,depth,0.998875331374873
423,train,0.9988747685758705
424,feeds,0.9988742054955533
425,route,0.9988736421337812
426,frank,0.9988730784904137
427,anime,0.9988725145653106
428,speak,0.9988719503583311
429,query,0.9988713858693349
430,rural,0.9988708210981813
431,judge,0.9988702560447295
432,bytes,0.9988696907088387
433,fight,0.9988691250903678
434,filed,0.9988685591891767
435,korea,0.9988679930051236
436,banks,0.9988674265380677
437,kelly,0.9988668597878679
438,leads,0.9988662927543832
439,brian,0.9988657254374718
440,miami,0.9988651578369928
441,wales,0.9988645899528046
442,minor,0.9988640217847655
443,noted,0.9988634533327346
444,spent,0.9988628845965696
445,davis,0.998862315576129
446,helps,0.9988617462712713
447,cycle,0.9988611766818546
448,sleep,0.9988606068077367
449,scene,0.9988600366487757
450,drink,0.9988594662048296
451,intel,0.9988588954757562
452,rings,0.9988583244614138
453,henry,0.9988577531616594
454,guess,0.9988571815763514
455,ahead,0.9988566097053467
456,devel,0.9988560375485033
457,delta,0.9988554651056784
458,cisco,0.9988548923767296
459,alpha,0.998854319361514
460,bonus,0.998853746059889
461,adobe,0.9988531724717118
462,trees,0.9988525985968393
463,dress,0.9988520244351289
464,refer,0.9988514499864372
465,babes,0.9988508752506211
466,layer,0.9988503002275375
467,spend,0.9988497249170434
468,clock,0.9988491493189953
469,ratio,0.9988485734332495
470,proof,0.9988479972596629
471,empty,0.9988474207980921
472,maine,0.998846844048393
473,ideal,0.998846267010422
474,specs,0.998845689684036
475,parks,0.9988451120690904
476,cream,0.9988445341654416
477,boxes,0.9988439559729458
478,hills,0.9988433774914586
479,aware,0.9988427987208361
480,shape,0.9988422196609343
481,irish,0.9988416403116089
482,firms,0.9988410606727153
483,usage,0.9988404807441091
484,mixed,0.9988399005256461
485,exist,0.9988393200171816
486,wheel,0.998838739218571
487,angel,0.9988381581296699
488,width,0.9988375767503332
489,noise,0.9988369950804161
490,array,0.9988364131197739
491,greek,0.9988358308682613
492,sharp,0.9988352483257338
493,occur,0.9988346654920457
494,knows,0.9988340823670523
495,coach,0.9988334989506079
496,kevin,0.9988329152425676
497,plate,0.9988323312427856
498,logic,0.9988317469511168
499,sizes,0.9988311623674153
500,plain,0.9988305774915357
501,costa,0.9988299923233324
502,trail,0.9988294068626595
503,buddy,0.9988288211093711
504,setup,0.9988282350633214
505,blues,0.9988276487243642
506,scope,0.998827062092354
507,crazy,0.9988264751671441
508,bears,0.9988258879485887
509,mouth,0.9988253004365412
510,meter,0.9988247126308554
511,fruit,0.9988241245313848
512,mysql,0.9988235361379832
513,lewis,0.9988229474505038
514,sugar,0.9988223584688001
515,stick,0.998821769192725
516,allen,0.9988211796221323
517,genre,0.9988205897568749
518,slide,0.9988199995968059
519,exact,0.9988194091417781
520,bound,0.9988188183916447
521,storm,0.9988182273462584
522,micro,0.998817636005472
523,dolls,0.9988170443691383
524,paint,0.9988164524371098
525,delay,0.9988158602092393
526,pilot,0.9988152676853793
527,czech,0.9988146748653817
528,novel,0.9988140817490995
529,ultra,0.9988134883363844
530,idaho,0.9988128946270891
531,plays,0.9988123006210655
532,truly,0.9988117063181656
533,lodge,0.9988111117182416
534,boobs,0.998810516821145
535,broad,0.998809921626728
536,swiss,0.9988093261348422
537,sarah,0.9988087303453392
538,clark,0.9988081342580711
539,foods,0.9988075378728887
540,guard,0.9988069411896441
541,newly,0.9988063442081883
542,raise,0.9988057469283727
543,drama,0.9988051493500487
544,bands,0.9988045514730672
545,lunch,0.9988039532972796
546,dildo,0.9988033548225368
547,audit,0.9988027560486897
548,polls,0.9988021569755892
549,tower,0.998801557603086
550,yours,0.998800957931031
551,jason,0.9988003579592747
552,shell,0.9987997576876678
553,solar,0.9987991571160608
554,catch,0.998798556244304
555,doubt,0.9987979550722478
556,tasks,0.9987973535997425
557,const,0.9987967518266385
558,doors,0.9987961497527857
559,forth,0.9987955473780342
560,bruce,0.998794944702234
561,split,0.9987943417252351
562,twice,0.9987937384468871
563,egypt,0.9987931348670399
564,shift,0.9987925309855432
565,simon,0.9987919268022467
566,marks,0.9987913223169996
567,loved,0.9987907175296519
568,birds,0.9987901124400524
569,saved,0.9987895070480509
570,shots,0.9987889013534964
571,moore,0.9987882953562381
572,treat,0.9987876890561251
573,piano,0.9987870824530062
574,risks,0.9987864755467307
575,ports,0.9987858683371473
576,teach,0.9987852608241047
577,rapid,0.9987846530074519
578,hairy,0.9987840448870372
579,dutch,0.9987834364627093
580,boots,0.9987828277343167
581,holds,0.9987822187017078
582,pulse,0.9987816093647308
583,metro,0.9987809997232344
584,strip,0.9987803897770662
585,pearl,0.9987797795260748
586,penis,0.9987791689701079
587,heads,0.9987785581090137
588,logos,0.9987779469426398
589,milfs,0.9987773354708345
590,honda,0.9987767236934451
591,bills,0.9987761116103191
592,opera,0.9987754992213047
593,asset,0.998774886526249
594,blank,0.9987742735249995
595,humor,0.9987736602174035
596,lived,0.9987730466033085
597,tight,0.9987724326825613
598,meant,0.9987718184550096
599,plane,0.9987712039204999
600,meets,0.9987705890788794
601,tampa,0.9987699739299952
602,grace,0.9987693584736939
603,susan,0.9987687427098222
604,adams,0.9987681266382268
605,villa,0.9987675102587545
606,inner,0.9987668935712516
607,roman,0.9987662765755647
608,taste,0.99876565927154
609,trips,0.998765041659024
610,sides,0.9987644237378627
611,turns,0.9987638055079024
612,cache,0.9987631869689891
613,lease,0.9987625681209689
614,proud,0.9987619489636874
615,giant,0.9987613294969908
616,seats,0.9987607097207246
617,alarm,0.9987600896347346
618,usual,0.9987594692388666
619,angle,0.9987588485329657
620,vinyl,0.9987582275168776
621,worst,0.9987576061904478
622,honor,0.9987569845535212
623,eagle,0.9987563626059435
624,pants,0.9987557403475595
625,nurse,0.9987551177782144
626,quiet,0.9987544948977533
627,comic,0.9987538717060208
628,crown,0.998753248202862
629,maker,0.9987526243881215
630,crack,0.9987520002616441
631,picks,0.9987513758232746
632,smoke,0.9987507510728573
633,craft,0.9987501260102364
634,apart,0.9987495006352566
635,blind,0.9987488749477624
636,coins,0.9987482489475975
637,gross,0.9987476226346065
638,epson,0.998746996008633
639,actor,0.9987463690695215
640,finds,0.9987457418171155
641,fifth,0.998745114251259
642,prize,0.998744486371796
643,dirty,0.9987438581785697
644,wayne,0.9987432296714243
645,alive,0.9987426008502025
646,prove,0.9987419717147484
647,wings,0.9987413422649054
648,ridge,0.9987407125005163
649,modem,0.9987400824214248
650,larry,0.9987394520274737
651,skill,0.9987388213185062
652,moves,0.9987381902943653
653,throw,0.9987375589548939
654,trend,0.9987369272999348
655,rhode,0.9987362953293307
656,busty,0.9987356630429243
657,worse,0.9987350304405582
658,boats,0.998734397522075
659,tells,0.998733764287317
660,fiber,0.9987331307361266
661,graph,0.9987324968683461
662,talks,0.9987318626838176
663,bonds,0.9987312281823834
664,fraud,0.9987305933638854
665,roger,0.9987299582281658
666,crash,0.9987293227750662
667,inter,0.9987286870044284
668,grove,0.9987280509160943
669,spray,0.9987274145099055
670,roads,0.9987267777857037
671,faces,0.9987261407433301
672,cocks,0.9987255033826264
673,mayor,0.9987248657034338
674,yield,0.9987242277055937
675,hence,0.9987235893889469
676,radar,0.9987229507533348
677,lakes,0.9987223117985984
678,diary,0.9987216725245789
679,kings,0.9987210329311164
680,flags,0.9987203930180526
681,baker,0.9987197527852275
682,shock,0.9987191122324821
683,walls,0.998718471359657
684,ebony,0.9987178301665923
685,drawn,0.9987171886531289
686,beast,0.9987165468191066
687,dodge,0.998715904664366
688,pizza,0.998715262188747
689,yards,0.9987146193920897
690,woods,0.9987139762742345
691,jokes,0.9987133328350206
692,twiki,0.9987126890742886
693,globe,0.9987120449918779
694,dicke,0.9987114005876279
695,kerry,0.9987107558613787
696,ghost,0.9987101108129693
697,pride,0.9987094654422398
698,keith,0.9987088197490289
699,linda,0.9987081737331762
700,chile,0.998707527394521
701,maria,0.9987068807329023
702,brass,0.998706233748159
703,plaza,0.9987055864401303
704,quest,0.9987049388086547
705,trans,0.9987042908535716
706,booty,0.9987036425747192
707,acres,0.9987029939719364
708,venue,0.9987023450450615
709,vital,0.9987016957939334
710,excel,0.9987010462183903
711,modes,0.9987003963182702
712,enemy,0.9986997460934118
713,wells,0.9986990955436533
714,opens,0.9986984446688323
715,lucky,0.9986977934687871
716,thick,0.9986971419433557
717,iraqi,0.9986964900923757
718,vista,0.9986958379156851
719,chips,0.9986951854131214
720,terry,0.9986945325845222
721,flood,0.9986938794297253
722,arena,0.9986932259485677
723,grown,0.998692572140887
724,jerry,0.9986919180065205
725,smile,0.9986912635453054
726,lands,0.9986906087570788
727,armed,0.9986899536416776
728,laura,0.9986892981989387
729,tokyo,0.9986886424286994
730,nikon,0.9986879863307959
731,candy,0.9986873299050654
732,pills,0.9986866731513444
733,tiger,0.9986860160694692
734,folks,0.9986853586592768
735,balls,0.9986847009206029
736,boost,0.9986840428532843
737,icons,0.9986833844571569
738,moral,0.9986827257320573
739,keeps,0.9986820666778212
740,pound,0.9986814072942847
741,roses,0.9986807475812834
742,bread,0.9986800875386536
743,tough,0.9986794271662307
744,gonna,0.9986787664638505
745,chest,0.9986781054313486
746,billy,0.9986774440685604
747,craig,0.9986767823753213
748,solve,0.9986761203514668
749,nancy,0.9986754579968319
750,tones,0.9986747953112518
751,sight,0.9986741322945618
752,towns,0.9986734689465966
753,worry,0.9986728052671916
754,reads,0.9986721412561811
755,roles,0.9986714769134001
756,glory,0.9986708122386834
757,saudi,0.9986701472318652
758,fault,0.9986694818927804
759,karen,0.9986688162212632
760,jimmy,0.9986681502171483
761,rugby,0.9986674838802695
762,fluid,0.9986668172104611
763,barry,0.9986661502075573
764,devil,0.9986654828713923
765,grass,0.9986648152017997
766,marie,0.9986641471986135
767,kenya,0.9986634788616674
768,sized,0.9986628101907952
769,manga,0.9986621411858306
770,theft,0.9986614718466068
771,swing,0.9986608021729574
772,dated,0.9986601321647158
773,shoot,0.9986594618217153
774,elite,0.9986587911437891
775,poems,0.9986581201307702
776,robot,0.9986574487824917
777,winds,0.9986567770987865
778,gnome,0.9986561050794874
779,roots,0.9986554327244276
780,noble,0.998654760033439
781,shore,0.9986540870063549
782,loves,0.9986534136430079
783,loose,0.9986527399432298
784,slots,0.9986520659068534
785,rocks,0.998651391533711
786,genes,0.9986507168236347
787,horny,0.9986500417764563
788,hosts,0.9986493663920086
789,atlas,0.998648690670123
790,feels,0.9986480146106314
791,ralph,0.9986473382133656
792,corps,0.9986466614781573
793,liver,0.9986459844048384
794,decor,0.9986453069932401
795,texts,0.9986446292431939
796,evans,0.9986439511545311
797,fails,0.9986432727270833
798,aging,0.9986425939606814
799,alice,0.9986419148551567
800,intro,0.99864123541034
801,clerk,0.9986405556260625
802,mills,0.9986398755021548
803,jeans,0.998639195038448
804,fonts,0.9986385142347726
805,favor,0.9986378330909591
806,sigma,0.9986371516068383
807,xhtml,0.9986364697822404
808,aside,0.9986357876169959
809,essay,0.9986351051109351
810,camps,0.9986344222638882
811,aaron,0.9986337390756851
812,trace,0.998633055546156
813,packs,0.9986323716751309
814,spoke,0.9986316874624395
815,arrow,0.9986310029079116
816,rough,0.998630318011377
817,weird,0.9986296327726651
818,holes,0.9986289471916057
819,blade,0.9986282612680278
820,meals,0.9986275750017611
821,robin,0.9986268883926349
822,strap,0.9986262014404784
823,crowd,0.9986255141451201
824,cloud,0.99862482650639
825,valve,0.9986241385241161
826,knife,0.9986234501981278
827,shelf,0.9986227615282537
828,liked,0.9986220725143224
829,adopt,0.9986213831561626
830,fotos,0.9986206934536027
831,outer,0.9986200034064711
832,tales,0.9986193130145963
833,islam,0.9986186222778063
834,nodes,0.9986179311959296
835,seeds,0.9986172397687939
836,cited,0.9986165479962275
837,skype,0.9986158558780581
838,tired,0.9986151634141135
839,steam,0.9986144706042217
840,acute,0.9986137774482101
841,stood,0.9986130839459064
842,carol,0.9986123900971379
843,stack,0.9986116959017322
844,curve,0.9986110013595165
845,amber,0.9986103064703179
846,trunk,0.9986096112339639
847,waves,0.9986089156502812
848,camel,0.9986082197190969
849,lamps,0.9986075234402381
850,juice,0.9986068268135311
851,chase,0.998606129838803
852,sauce,0.9986054325158802
853,beads,0.9986047348445893
854,flows,0.9986040368247571
855,fewer,0.9986033384562093
856,proxy,0.9986026397387726
857,lanka,0.9986019406722731
858,voted,0.998601241256537
859,bikes,0.9986005414913903
860,gates,0.9985998413766589
861,slave,0.9985991409121685
862,lycos,0.998598440097745
863,zdnet,0.9985977389332141
864,combo,0.9985970374184013
865,haven,0.9985963355531324
866,charm,0.9985956333372324
867,basin,0.9985949307705267
868,ranch,0.9985942278528408
869,drunk,0.9985935245839995
870,toner,0.9985928209638285
871,latex,0.9985921169921519
872,delhi,0.9985914126687954
873,alien,0.9985907079935831
874,broke,0.9985900029663403
875,nepal,0.9985892975868913
876,nylon,0.9985885918550609
877,discs,0.9985878857706734
878,rocky,0.998587179333553
879,fleet,0.9985864725435244
880,bunch,0.9985857654004118
881,cents,0.9985850579040387
882,omega,0.9985843500542297
883,civic,0.9985836418508086
884,saver,0.9985829332935994
885,grill,0.9985822243824253
886,grain,0.9985815151171106
887,wanna,0.9985808054974787
888,seeks,0.9985800955233531
889,gains,0.998579385194557
890,spots,0.9985786745109141
891,salon,0.9985779634722475
892,turbo,0.99857725207838
893,thats,0.9985765403291353
894,aimed,0.9985758282243358
895,reset,0.9985751157638048
896,brush,0.9985744029473649
897,spare,0.9985736897748388
898,kodak,0.9985729762460493
899,skirt,0.9985722623608188
900,honey,0.9985715481189698
901,gauge,0.9985708335203245
902,faced,0.9985701185647056
903,sixth,0.9985694032519348
904,farms,0.9985686875818344
905,cheat,0.9985679715542265
906,sandy,0.9985672551689329
907,macro,0.9985665384257755
908,laugh,0.998565821324576
909,pitch,0.9985651038651561
910,autos,0.9985643860473373
911,perry,0.9985636678709413
912,dozen,0.9985629493357893
913,teeth,0.9985622304417024
914,cloth,0.9985615111885023
915,stamp,0.9985607915760099
916,lotus,0.9985600716040461
917,cargo,0.998559351272432
918,salem,0.9985586305809884
919,likes,0.9985579095295363
920,tapes,0.9985571881178961
921,zones,0.9985564663458883
922,races,0.9985557442133337
923,maple,0.9985550217200526
924,depot,0.9985542988658657
925,blend,0.9985535756505924
926,julie,0.9985528520740538
927,janet,0.9985521281360691
928,phpbb,0.9985514038364588
929,probe,0.9985506791750427
930,helen,0.9985499541516405
931,lopez,0.9985492287660721
932,debug,0.9985485030181568
933,chuck,0.9985477769077145
934,ebook,0.9985470504345643
935,bingo,0.9985463235985257
936,minds,0.998545596399418
937,xanax,0.9985448688370602
938,sunny,0.9985441409112716
939,leeds,0.9985434126218712
940,cedar,0.9985426839686777
941,blair,0.9985419549515098
942,hopes,0.9985412255701868
943,mason,0.9985404958245268
944,burns,0.9985397657143482
945,pumps,0.9985390352394701
946,mario,0.9985383043997105
947,utils,0.9985375731948875
948,pairs,0.9985368416248198
949,chose,0.9985361096893247
950,blast,0.998535377388221
951,tommy,0.9985346447213262
952,brake,0.9985339116884583
953,congo,0.9985331782894348
954,olive,0.9985324445240734
955,cyber,0.9985317103921918
956,clone,0.9985309758936075
957,dicks,0.9985302410281376
958,relay,0.9985295057955996
959,tears,0.9985287701958105
960,oasis,0.9985280342285878
961,angry,0.9985272978937481
962,lover,0.9985265611911084
963,rolls,0.9985258241204856
964,malta,0.9985250866816964
965,daddy,0.9985243488745573
966,ferry,0.9985236106988853
967,omaha,0.9985228721544966
968,loads,0.9985221332412073
969,motel,0.998521393958834
970,rally,0.998520654307193
971,dying,0.9985199142861001
972,stuck,0.9985191738953715
973,stops,0.9985184331348229
974,vocal,0.9985176920042704
975,organ,0.9985169505035297
976,lemon,0.9985162086324163
977,toxic,0.9985154663907458
978,bench,0.9985147237783338
979,rider,0.9985139807949954
980,butts,0.9985132374405462
981,bobby,0.9985124937148011
982,sheep,0.9985117496175753
983,wines,0.9985110051486839
984,salad,0.9985102603079415
985,paste,0.9985095150951635
986,katie,0.998508769510164
987,relax,0.9985080235527583
988,sword,0.9985072772227602
989,sells,0.9985065305199848
990,coral,0.998505783444246
991,pixel,0.9985050359953584
992,float,0.9985042881731361
993,colin,0.9985035399773929
994,paths,0.9985027914079434
995,acids,0.998502042464601
996,dairy,0.9985012931471795
997,admit,0.9985005434554929
998,fancy,0.9984997933893546
999,samoa,0.9984990429485783
1000,squad,0.9984982921329774
1001,wages,0.998497540942365
